,content,date,text,Length,sid_sentiment,finbert_label
2062,"['beyond', 'meat', 'hit', 'market', 'certain', 'provid', 'way', 'get', 'action', 'low', 'price', 'point']",20190506 2229150000,beyond meat hit market certain provid way get action low price point,12,0.0,0
2063,"['ahead', 'plan', 'strike', 'wage', 'job']",20190506 2229030000,ahead plan strike wage job,5,-0.128,-1
2064,['set'],20190506 2228090000,set,1,0.0,0
2065,"['strike', 'ahead']",20190506 2227320000,strike ahead,2,-0.128,-1
2066,"['make', 'profit', 'compani', 'head', 'domin', 'world', 'transport', 'food', 'deliveri', 'freight', 'still', 'make', 'money']",20190506 2225020000,make profit compani head domin world transport food deliveri freight still make money,13,0.4404,0
2067,"['ahead', 'plan', 'strike', 'wage', 'job']",20190506 2223530000,ahead plan strike wage job,5,-0.128,-1
2068,"['us', 'market', 'enter', 'biggest', 'week', 'sinc', 'least', 'price', 'biggest', 'sinc', 'baba']",20190506 2222350000,us market enter biggest week sinc least price biggest sinc baba,11,0.0,-1
2069,"['short', 'cast', 'shadow']",20190506 2221070000,short cast shadow,3,0.0,0
2070,"['dont', 'take', 'pool', 'invest']",20190506 2218420000,dont take pool invest,4,0.0,0
2071,"['strike', 'ahead']",20190506 2218020000,strike ahead,2,-0.128,-1
2072,"['prime', 'posit', 'ship', 'ident', 'crisi', 'deck', 'whit', 'via']",20190506 2217120000,prime posit ship ident crisi deck whit via,8,0.0,0
2073,"['ahead', 'plan', 'strike', 'wage', 'job']",20190506 2216330000,ahead plan strike wage job,5,-0.128,-1
2074,"['plan', 'strike', 'ahead']",20190506 2215040000,plan strike ahead,3,-0.128,0
2075,"['ahead', 'plan', 'strike', 'wage', 'job']",20190506 2214310000,ahead plan strike wage job,5,-0.128,-1
2076,"['signal', 'end', 'era', 'market', 'share', 'whatev', 'cost', 'former', 'current', 'squar', 'travi', 'involv', 'otherwis', 'day']",20190506 2213500000,signal end era market share whatev cost former current squar travi involv otherwis day,14,0.296,0
2077,"['ahead', 'plan', 'strike', 'wage', 'job']",20190506 2212140000,ahead plan strike wage job,5,-0.128,-1
2078,"['ahead', 'plan', 'strike', 'wage', 'job']",20190506 2211190000,ahead plan strike wage job,5,-0.128,-1
2079,"['ahead', 'plan', 'strike', 'wage', 'job']",20190506 2211030000,ahead plan strike wage job,5,-0.128,-1
2080,"['ahead', 'plan', 'strike', 'wage', 'job']",20190506 2211030000,ahead plan strike wage job,5,-0.128,-1
2081,"['plan', 'strike', 'wage', 'job', 'protest', 'around']",20190506 2207300000,plan strike wage job protest around,6,-0.3612,-1
2082,"['listen', 'recent', 'episod', 'dont', 'stupid']",20190506 2203200000,listen recent episod dont stupid,5,0.4168,0
2083,"['percent', 'qualifi', 'also', 'earn', 'still', 'plan', 'strike', 'better', 'pay', 'may']",20190506 2202170000,percent qualifi also earn still plan strike better pay may,10,0.25,1
2084,"['strike', 'sever', 'major', 'around', 'world', 'effort', 'meant', 'coincid', 'forthcom']",20190506 2200250000,strike sever major around world effort meant coincid forthcom,9,-0.128,0
2085,"['workplac', 'today', 'global', 'driver', 'strike', 'recognit']",20190506 2200130000,workplac today global driver strike recognit,6,-0.128,0
2086,"['bite', 'hand', 'ahead', 'protest']",20190506 2156520000,bite hand ahead protest,4,0.296,0
2087,"['plan', 'strike', 'ahead', 'via']",20190506 2154480000,plan strike ahead via,4,-0.128,0
2088,"['da', 'fez', 'e', 'j', 'em', 'de', 'para', 'na', 'real', 'de', 'de', 'slack']",20190506 2153400000,da fez e j em de para na real de de slack,12,0.0,0
2089,"['strike', 'ahead']",20190506 2153050000,strike ahead,2,-0.128,-1
2090,"['strike', 'ahead']",20190506 2152330000,strike ahead,2,-0.128,-1
2091,"['plan', 'strike', 'ahead']",20190506 2146510000,plan strike ahead,3,-0.128,0
2092,"['strike', 'ahead']",20190506 2146030000,strike ahead,2,-0.128,-1
2093,"['eventu', 'rush', 'sudden', 'canari', 'coal', 'mine', 'signal']",20190506 2145180000,eventu rush sudden canari coal mine signal,7,0.0,-1
2094,"['lost', 'consol', 'prize', 'instead']",20190506 2143490000,lost consol prize instead,4,0.25,0
2095,"['strike', 'ahead']",20190506 2142040000,strike ahead,2,-0.128,-1
2096,"['strike', 'ahead']",20190506 2142040000,strike ahead,2,-0.128,-1
2097,"['strike', 'ahead']",20190506 2142030000,strike ahead,2,-0.128,-1
2098,"['plan', 'strike', 'day']",20190506 2138490000,plan strike day,3,-0.128,0
2099,"['strike', 'new', 'york', 'ahead', 'financi', 'world']",20190506 2136120000,strike new york ahead financi world,6,-0.128,0
2100,"['roundup', 'seat', 'market', 'slew', 'go', 'public', 'week', 'via']",20190506 2136030000,roundup seat market slew go public week via,8,0.0,0
2101,"['strike', 'ahead', 'need', 'strike']",20190506 2134170000,strike ahead need strike,4,-0.25,0
2102,"['plan', 'strike', 'ahead']",20190506 2133530000,plan strike ahead,3,-0.128,0
2103,"['first', 'earn', 'report', 'watch']",20190506 2133230000,first earn report watch,4,0.0,0
2104,"['strike', 'ahead']",20190506 2133230000,strike ahead,2,-0.128,-1
2105,"['plan', 'strike', 'amid', 'impend']",20190506 2133230000,plan strike amid impend,4,-0.128,-1
2106,"['strike', 'ahead', 'via', 'verg']",20190506 2132110000,strike ahead via verg,4,-0.128,0
2107,"['never', 'bought']",20190506 2130000000,never bought,2,0.0,0
2108,"['strike', 'ahead']",20190506 2129460000,strike ahead,2,-0.128,-1
2109,"['game', 'plan']",20190506 2129460000,game plan,2,0.0,0
2110,"['strike', 'ahead']",20190506 2127120000,strike ahead,2,-0.128,-1
2111,"['set', 'domin', 'market', 'week', 'sinc']",20190506 2127050000,set domin market week sinc,5,0.0,0
2112,"['strike', 'ahead', 'make', 'debut', 'public', 'market', 'may', 'strike', 'new', 'york', 'taxi', 'associ', 'call']",20190506 2126330000,strike ahead make debut public market may strike new york taxi associ call,13,-0.25,-1
2113,"['strike', 'ahead']",20190506 2124330000,strike ahead,2,-0.128,-1
2114,"['got', 'mean', 'would', 'pretti', 'epic', 'that', 'true', 'well', 'find', 'tomorrow', 'that', 'sure']",20190506 2122100000,got mean would pretti epic that true well find tomorrow that sure,12,0.7351,0
2115,"['whatev', 'rider', 'take', 'ride', 'may', 'driver', 'pick', 'may', 'send', 'clear', 'messag']",20190506 2121230000,whatev rider take ride may driver pick may send clear messag,11,0.3818,0
2116,"['plan', 'strike', 'ahead']",20190506 2121180000,plan strike ahead,3,-0.128,0
2117,"['strike', 'major', 'payment', 'labor', 'effort', 'meant', 'coincid', 'forthcom']",20190506 2120050000,strike major payment labor effort meant coincid forthcom,8,-0.128,0
2118,"['short', 'cast', 'shadow']",20190506 2119080000,short cast shadow,3,0.0,0
2119,"['strike', 'ahead']",20190506 2118290000,strike ahead,2,-0.128,-1
2120,"['alway', 'open', 'titl', 'actual', 'recruit', 'gauzi', 'upbeat', 'bounteou', 'actual', 'go', 'top', 'dog', 'pend', 'call', 'intern', 'strike', 'may']",20190506 2117540000,alway open titl actual recruit gauzi upbeat bounteou actual go top dog pend call intern strike may,17,0.0772,0
2121,"['strike', 'ahead']",20190506 2117300000,strike ahead,2,-0.128,-1
2123,"['da', 'e']",20190506 2111330000,da e,2,0.0,0
2124,"['averag', 'per', 'ride', 'readi', 'go', 'public', 'tech', 'analyst', 'upcom', 'long', 'game', 'via']",20190506 2109290000,averag per ride readi go public tech analyst upcom long game via,12,0.0,0
2125,"['news', 'strike', 'ahead']",20190506 2108580000,news strike ahead,3,-0.128,-1
2126,"['strike', 'ahead', 'de', 'verg']",20190506 2108230000,strike ahead de verg,4,-0.128,-1
2127,"['strike', 'ahead']",20190506 2105030000,strike ahead,2,-0.128,-1
2128,"['mean', 'lower', 'joe', 'ye']",20190506 2100240000,mean lower joe ye,4,-0.296,0
2129,"['cheap', 'labor', 'driven', 'success', 'rais', 'wage', 'provid', 'theyr', 'go', 'potenti', 'lose', 'dont', 'expect', 'go', 'bumpi']",20190506 2100120000,cheap labor driven success rais wage provid theyr go potenti lose dont expect go bumpi,15,0.25,0
2130,"['strike', 'ahead']",20190506 2059160000,strike ahead,2,-0.128,-1
2131,"['miss', 'potenti', 'consol']",20190506 2058290000,miss potenti consol,3,-0.1531,0
2132,"['trade', 'w', 'talk', 'bull', 'trap', 'new', 'tradit', 'new']",20190506 2057480000,trade w talk bull trap new tradit new,8,-0.3182,0
2133,"['rental', 'market', 'cap', 'market', 'cap', 'market', 'cap', 'market', 'cap', 'market', 'cap', 'old']",20190506 2056340000,rental market cap market cap market cap market cap market cap old,12,0.0,0
2134,"['nationwid', 'prepar', 'strike', 'highli', 'around', 'countri']",20190506 2054380000,nationwid prepar strike highli around countri,6,-0.128,0
2135,"['seat', 'market', 'week', 'sinc', 'read']",20190506 2053300000,seat market week sinc read,5,0.0,0
2136,"['nationwid', 'prepar', 'strike', 'san', 'highli', 'around', 'countri', 'san', 'francisc']",20190506 2053100000,nationwid prepar strike san highli around countri san francisc,9,-0.128,0
2137,"['lose', 'averag', 'per', 'ride', 'via']",20190506 2052390000,lose averag per ride via,5,-0.4019,0
2138,"['averag', 'per', 'ride', 'readi', 'go', 'public', 'news']",20190506 2046270000,averag per ride readi go public news,7,0.0,0
2140,"['valu', 'ordinari', 'welcom', 'go', 'big', 'rest', 'get', 'even', 'alloc', 'minimum', 'sometim', 'littl', 'get', 'alloc', 'worth']",20190506 2045420000,valu ordinari welcom go big rest get even alloc minimum sometim littl get alloc worth,15,0.2263,1
2141,"['plan', 'strike', 'ahead']",20190506 2044140000,plan strike ahead,3,-0.128,0
2142,"['strike', 'ahead']",20190506 2043400000,strike ahead,2,-0.128,-1
2143,"['warren', 'buffet', 'never', 'bought']",20190506 2040320000,warren buffet never bought,4,0.0,0
2144,"['day', 'away', 'sag', 'growth', 'rais', 'tough', 'futur', 'calm', 'nervou', 'compani', 'leadership', 'manag']",20190506 2040040000,day away sag growth rais tough futur calm nervou compani leadership manag,12,0.5267,0
2145,"['plan', 'strike', 'ahead', 'via']",20190506 2039090000,plan strike ahead via,4,-0.128,0
2146,"['genuin', 'dont', 'understand', 'anyon', 'would', 'want', 'buy']",20190506 2036020000,genuin dont understand anyon would want buy,7,0.0772,0
2147,"['strike', 'ahead']",20190506 2035240000,strike ahead,2,-0.128,-1
2148,"['fit', 'theme', 'week', 'one', 'come', 'day']",20190506 2034030000,fit theme week one come day,6,0.3612,0
2149,"['solidar', 'may', 'tell', 'share']",20190506 2032540000,solidar may tell share,4,0.296,0
2150,"['regard', 'come', 'week', 'take', 'go', 'buy', 'first', 'what', 'thread']",20190506 2032110000,regard come week take go buy first what thread,9,0.0,0
2151,"['strike', 'ahead', 'tech', 'busi', 'money']",20190506 2029090000,strike ahead tech busi money,5,-0.128,-1
2152,"['lot', 'foolish', 'peopl', 'money', 'week', 'invest', 'lose', 'long', 'run', 'make', 'evil', 'peopl', 'like', 'rich']",20190506 2028050000,lot foolish peopl money week invest lose long run make evil peopl like rich,14,-0.4767,0
2154,"['lose', 'averag', 'per', 'ride', 'profitless', 'compani', 'could', 'valu', 'billion', 'wall', 'street', 'roughli', 'twice', 'market', 'cap']",20190506 2026110000,lose averag per ride profitless compani could valu billion wall street roughli twice market cap,15,-0.6369,-1
2155,"['satisfi', 'eve', 'take', 'look', 'center', 'data', 'good', 'job']",20190506 2024510000,satisfi eve take look center data good job,8,0.4404,0
2156,"['strike', 'ahead']",20190506 2024280000,strike ahead,2,-0.128,-1
2157,"['what', 'larg', 'like', 'food', 'specif', 'prep', 'differ', 'store', 'receiv', 'two', 'well', 'disappoint', 'rip', 'peopl', 'like', 'integr']",20190506 2024020000,what larg like food specif prep differ store receiv two well disappoint rip peopl like integr,16,0.5267,0
2158,"['strike', 'ahead']",20190506 2023410000,strike ahead,2,-0.128,-1
2159,"['select', 'much', 'initi', 'public', 'offer', 'could', 'one', 'top', 'five', 'histori', 'list', 'could', 'valu', 'compani', 'billion']",20190506 2023220000,select much initi public offer could one top five histori list could valu compani billion,15,0.2023,0
2160,"['strike', 'ahead']",20190506 2020510000,strike ahead,2,-0.128,-1
2161,"['eat', 'busi', 'ahead']",20190506 2019080000,eat busi ahead,3,0.0,0
2162,"['plan', 'strike', 'ahead']",20190506 2019070000,plan strike ahead,3,-0.128,0
2163,"['plan', 'massiv', 'strike', 'ahead']",20190506 2019040000,plan massiv strike ahead,4,-0.128,0
2164,"['plan', 'strike', 'day', 'via']",20190506 2018220000,plan strike day via,4,-0.128,0
2165,"['strike', 'ahead']",20190506 2015110000,strike ahead,2,-0.128,-1
2166,"['may', 'alli', 'strike', 'across', 'world', 'two', 'huge', 'billion', 'valuat', 'demand', 'like', 'answer']",20190506 2013160000,may alli strike across world two huge billion valuat demand like answer,12,0.4215,0
2167,"['strike', 'ahead']",20190506 2006470000,strike ahead,2,-0.128,-1
2168,"['plan', 'strike', 'ahead']",20190506 2004360000,plan strike ahead,3,-0.128,0
2169,"['lost', 'consol']",20190506 2004060000,lost consol,2,-0.3182,0
2170,"['warren', 'never', 'bought']",20190506 2001250000,warren never bought,3,0.0,0
2171,"['public', 'could', 'send', 'tax', 'revenu', 'state', 'least', 'six', 'valu']",20190506 2000510000,public could send tax revenu state least six valu,9,0.0,0
2172,"['come', 'rude', 'awaken', 'spend', 'ton', 'everi', 'month', 'massiv', 'inconveni', 'deserv', 'better', 'better']",20190506 2000410000,come rude awaken spend ton everi month massiv inconveni deserv better better,12,0.4215,0
2173,['abound'],20190506 2000240000,abound,1,0.0,0
2174,"['strike', 'ahead']",20190506 2000090000,strike ahead,2,-0.128,-1
2175,"['strike', 'ahead', 'tech']",20190506 1956170000,strike ahead tech,3,-0.128,0
2176,"['twitter', 'market', 'fam']",20190506 1953570000,twitter market fam,3,0.0,0
2177,"['plan', 'global', 'strike', 'honor']",20190506 1953180000,plan global strike honor,4,0.4019,0
2178,"['appeal', 'offer']",20190506 1953110000,appeal offer,2,0.0,0
2179,"['big', 'week', 'ahead', 'six', 'mist', 'govern', 'contractor', 'industri', 'engin', 'compani', 'job', 'site', 'two']",20190506 1953090000,big week ahead six mist govern contractor industri engin compani job site two,13,0.0,0
2180,"['corpor', 'set', 'make', 'left', 'poverti', 'go', 'bankrupt']",20190506 1949390000,corpor set make left poverti go bankrupt,7,-0.5574,0
2181,"['strike', 'ahead']",20190506 1945420000,strike ahead,2,-0.128,-1
2182,"['strike', 'ahead']",20190506 1943140000,strike ahead,2,-0.128,-1
2183,"['strike', 'ahead']",20190506 1943140000,strike ahead,2,-0.128,-1
2184,"['wall', 'street', 'tell', 'cut', 'driver', 'incom', 'stop', 'go', 'faster', 'driverless', 'corpor', 'set', 'make', 'left', 'poverti', 'go', 'bankrupt']",20190506 1940490000,wall street tell cut driver incom stop go faster driverless corpor set make left poverti go bankrupt,17,-0.7845,0
2185,"['strike', 'ahead']",20190506 1939240000,strike ahead,2,-0.128,-1
2186,"['strike', 'ahead', 'verg']",20190506 1934380000,strike ahead verg,3,-0.128,0
2187,"['special', 'everyth', 'need', 'know', 'autonom', 'ai', 'tech', 'driverless', 'technolog', 'transport', 'mobil', 'travel']",20190506 1932200000,special everyth need know autonom ai tech driverless technolog transport mobil travel,12,0.4019,0
2188,"['plan', 'strike', 'ahead', 'via']",20190506 1931350000,plan strike ahead via,4,-0.128,0
2189,"['new', 'york', 'strike', 'ahead']",20190506 1928320000,new york strike ahead,4,-0.128,-1
2190,"['need', 'know']",20190506 1927220000,need know,2,0.0,0
2191,"['da', 'ber', 'den']",20190506 1927020000,da ber den,3,0.0,0
2192,"['strike', 'ahead']",20190506 1926410000,strike ahead,2,-0.128,-1
2193,"['hope', 'take', 'good', 'care', 'face', 'compani', 'strike', 'ahead', 'via', 'verg']",20190506 1926160000,hope take good care face compani strike ahead via verg,10,0.8176,0
2194,"['good', 'remind', 'stay', 'plan', 'boycott', 'respons', 'draw', 'attent', 'point', 'made']",20190506 1919020000,good remind stay plan boycott respons draw attent point made,10,0.1531,0
2195,"['countri', 'respons', 'account', 'nearli', 'half', 'tech', 'market', 'think', 'tech']",20190506 1918580000,countri respons account nearli half tech market think tech,9,0.0,0
2196,"['strike', 'ahead', 'via', 'verg']",20190506 1916400000,strike ahead via verg,4,-0.128,0
2197,"['investor', 'group', 'call', 'board', 'ahead', 'much', 'via']",20190506 1915530000,investor group call board ahead much via,7,0.0,0
2198,"['strike', 'ahead']",20190506 1914280000,strike ahead,2,-0.128,-1
2199,"['strike', 'ahead']",20190506 1913590000,strike ahead,2,-0.128,-1
2200,"['readi', 'rang', 'valuat', 'well', 'billion', 'previous', 'look', 'could', 'still', 'neg', 'store']",20190506 1911200000,readi rang valuat well billion previous look could still neg store,11,0.2732,0
2201,"['strike', 'ahead']",20190506 1911000000,strike ahead,2,-0.128,-1
2202,"['strike', 'ahead']",20190506 1910560000,strike ahead,2,-0.128,-1
2203,"['competitor', 'plan', 'strike', 'eight', 'major', 'pay', 'work', 'ahead']",20190506 1910510000,competitor plan strike eight major pay work ahead,8,-0.2944,0
2204,"['go', 'strike', 'major', 'us', 'intern', 'demand', 'fair', 'wage', 'work', 'end', 'exploit']",20190506 1910100000,go strike major us intern demand fair wage work end exploit,11,-0.0935,-1
2205,"['turn', 'work', 'head', 'week']",20190506 1909040000,turn work head week,4,0.0,0
2206,"['strike', 'ahead', 'via', 'verg']",20190506 1908300000,strike ahead via verg,4,-0.128,0
2207,"['strike', 'ahead', 'via', 'rose', 'dickey', 'ai', 'analyt']",20190506 1908290000,strike ahead via rose dickey ai analyt,7,-0.128,0
2208,"['strike', 'ahead', 'via', 'rose', 'dickey', 'ai', 'analyt', 'via', 'twitter']",20190506 1908070000,strike ahead via rose dickey ai analyt via twitter,9,-0.128,0
2209,"['strike', 'ahead']",20190506 1906370000,strike ahead,2,-0.128,-1
2210,"['date', 'tri', 'avoid']",20190506 1906010000,date tri avoid,3,-0.296,0
2211,"['strike', 'ahead', 'technolog', 'tech']",20190506 1906010000,strike ahead technolog tech,4,-0.128,0
2212,"['strike', 'ahead']",20190506 1905550000,strike ahead,2,-0.128,-1
2213,"['strike', 'ahead', 'via', 'rose', 'dickey', 'ai', 'analyt']",20190506 1905420000,strike ahead via rose dickey ai analyt,7,-0.128,0
2214,"['prof', 'articl', 'former', 'travi', 'potenti', 'earn', 'via']",20190506 1905160000,prof articl former travi potenti earn via,7,0.0,0
2215,"['earli', 'pois', 'reap', 'billion', 'sale']",20190506 1905060000,earli pois reap billion sale,5,0.0,0
2216,"['strike', 'ahead']",20190506 1905050000,strike ahead,2,-0.128,-1
2217,"['strike', 'ahead']",20190506 1904550000,strike ahead,2,-0.128,-1
2218,"['strike', 'ahead']",20190506 1904510000,strike ahead,2,-0.128,-1
2219,"['strike', 'ahead']",20190506 1904380000,strike ahead,2,-0.128,-1
2220,"['strike', 'ahead']",20190506 1904290000,strike ahead,2,-0.128,-1
2221,"['new', 'post', 'seat', 'market', 'week', 'sinc']",20190506 1904060000,new post seat market week sinc,6,0.0,0
2222,"['strike', 'ahead']",20190506 1904010000,strike ahead,2,-0.128,-1
2223,"['strike', 'ahead']",20190506 1903390000,strike ahead,2,-0.128,-1
2224,"['date', 'may', 'may']",20190506 1903240000,date may may,3,0.0,0
2225,"['strike', 'ahead']",20190506 1902550000,strike ahead,2,-0.128,-1
2226,"['strike', 'ahead']",20190506 1902520000,strike ahead,2,-0.128,-1
2227,"['strike', 'ahead']",20190506 1902490000,strike ahead,2,-0.128,-1
2228,"['strike', 'ahead']",20190506 1902440000,strike ahead,2,-0.128,-1
2229,"['case', 'use', 'like', 'san', 'strike', 'new', 'york', 'strike', 'ahead']",20190506 1902150000,case use like san strike new york strike ahead,9,0.128,0
2230,"['strike', 'ahead']",20190506 1901580000,strike ahead,2,-0.128,-1
2231,"['strike', 'ahead']",20190506 1901500000,strike ahead,2,-0.128,-1
2232,"['strike', 'ahead']",20190506 1901460000,strike ahead,2,-0.128,-1
2233,"['cant', 'beat', 'join', 'opportunist', 'valu', 'intern', 'unviabl']",20190506 1901280000,cant beat join opportunist valu intern unviabl,7,-0.2584,0
2234,"['strike', 'ahead']",20190506 1901150000,strike ahead,2,-0.128,-1
2235,"['strike', 'ahead']",20190506 1901020000,strike ahead,2,-0.128,-1
2236,"['strike', 'ahead', 'tech']",20190506 1900510000,strike ahead tech,3,-0.128,0
2237,"['strike', 'ahead']",20190506 1900420000,strike ahead,2,-0.128,-1
2238,"['strike', 'ahead']",20190506 1900330000,strike ahead,2,-0.128,-1
2239,"['strike', 'ahead']",20190506 1900220000,strike ahead,2,-0.128,-1
2240,"['strike', 'ahead']",20190506 1859330000,strike ahead,2,-0.128,-1
2241,"['strike', 'ahead']",20190506 1859230000,strike ahead,2,-0.128,-1
2242,"['strike', 'ahead', 'make']",20190506 1858480000,strike ahead make,3,-0.128,0
2243,"['strike', 'ahead']",20190506 1858210000,strike ahead,2,-0.128,-1
2244,"['strike', 'ahead', 'technolog']",20190506 1858170000,strike ahead technolog,3,-0.128,0
2245,"['strike', 'ahead']",20190506 1858020000,strike ahead,2,-0.128,-1
2246,"['correct', 'singl', 'week', 'sinc', 'headlin', 'need', 'color', 'commentari', 'week', 'subscript', 'daili']",20190506 1858000000,correct singl week sinc headlin need color commentari week subscript daili,11,0.0,0
2247,"['strike', 'ahead', 'make', 'debut', 'public', 'market', 'may', 'strike', 'new', 'york', 'taxi']",20190506 1856580000,strike ahead make debut public market may strike new york taxi,11,-0.25,-1
2248,"['strike', 'ahead']",20190506 1856550000,strike ahead,2,-0.128,-1
2249,"['strike', 'ahead']",20190506 1856530000,strike ahead,2,-0.128,-1
2250,"['strike', 'ahead', 'via', 'popular']",20190506 1856270000,strike ahead via popular,4,0.3182,0
2251,"['lost', 'consol', 'prize', 'instead']",20190506 1856040000,lost consol prize instead,4,0.25,0
2252,"['earn', 'creat', 'big', 'week', 'busi']",20190506 1853250000,earn creat big week busi,5,0.0,0
2253,"['scam', 'bad', 'money', 'wise', 'file', 'pass', 'bail', 'earli', 'typic', 'wrong']",20190506 1851540000,scam bad money wise file pass bail earli typic wrong,10,-0.802,0
2254,"['plan', 'strike', 'ahead']",20190506 1850480000,plan strike ahead,3,-0.128,0
2255,"['plan', 'strike', 'ahead', 'via']",20190506 1849440000,plan strike ahead via,4,-0.128,0
2256,"['year', 'itch', 'peopl', 'like', 'bargain', 'come', 'big', 'price', 'pay', 'mayday']",20190506 1848530000,year itch peopl like bargain come big price pay mayday,10,0.4404,0
2257,"['data', 'prove', 'phone', 'bad', 'misjudg', 'mean', 'drive', 'share', 'data']",20190506 1846510000,data prove phone bad misjudg mean drive share data,9,-0.3182,-1
2258,"['well', 'float', 'week', 'best', 'hold', 'market', 'next', 'week', 'see', 'emperor', 'swim', 'without', 'cloth']",20190506 1846300000,well float week best hold market next week see emperor swim without cloth,13,0.743,0
2259,"['plan', 'global', 'strike', 'honor', 'strike', 'boycott']",20190506 1846290000,plan global strike honor strike boycott,6,-0.0258,0
2260,"['short', 'cast', 'shadow', 'busi', 'tech', 'via']",20190506 1846180000,short cast shadow busi tech via,6,0.0,0
2261,"['openli', 'noth', 'audac', 'u', 'r', 'file', 'elig', 'file', 'complaint']",20190506 1843590000,openli noth audac u r file elig file complaint,9,-0.296,0
2262,"['strike', 'ahead', 'via', 'verg']",20190506 1843370000,strike ahead via verg,4,-0.128,0
2263,"['plan', 'strike', 'ahead']",20190506 1843150000,plan strike ahead,3,-0.128,0
2264,"['plan', 'strike', 'ahead']",20190506 1842260000,plan strike ahead,3,-0.128,0
2265,"['articl', 'plan', 'hope', 'buy', 'upcom', 'take', 'advantag', 'neg', 'sentiment']",20190506 1840170000,articl plan hope buy upcom take advantag neg sentiment,9,0.4404,0
2266,"['reportedli', 'seek', 'billion', 'valuat']",20190506 1840030000,reportedli seek billion valuat,4,0.0,0
2267,"['eat', 'busi', 'ahead']",20190506 1838520000,eat busi ahead,3,0.0,0
2268,"['lost', 'consol']",20190506 1838520000,lost consol,2,-0.3182,0
2269,"['new', 'york', 'strike', 'ahead', 'absorb', 'al', 'govern']",20190506 1837420000,new york strike ahead absorb al govern,7,-0.128,-1
2270,"['hey', 'gon', 'na', 'buy']",20190506 1837350000,hey gon na buy,4,0.0,0
2271,"['lost', 'consol', 'prize', 'instead']",20190506 1837260000,lost consol prize instead,4,0.25,0
2272,"['lost', 'consol', 'prize', 'instead']",20190506 1835180000,lost consol prize instead,4,0.25,0
2273,"['warren', 'wont']",20190506 1833530000,warren wont,2,0.0,0
2274,"['look', 'ahead', 'tech', 'week']",20190506 1833530000,look ahead tech week,4,0.0,0
2275,"['plan', 'strike', 'ahead']",20190506 1833530000,plan strike ahead,3,-0.128,0
2277,"['report', 'bar', 'ex', 'balconi']",20190506 1833270000,report bar ex balconi,4,0.0,0
2278,"['mania', 'differ']",20190506 1833220000,mania differ,2,0.0,0
2279,"['strike', 'ahead']",20190506 1833220000,strike ahead,2,-0.128,-1
2280,"['lost', 'consol', 'prize', 'instead']",20190506 1833110000,lost consol prize instead,4,0.25,0
2281,"['plan', 'strike', 'ahead', 'via']",20190506 1830500000,plan strike ahead via,4,-0.128,0
2282,"['complet', 'guid']",20190506 1830330000,complet guid,2,0.0,0
2283,"['plan', 'massiv', 'strike', 'ahead']",20190506 1829470000,plan massiv strike ahead,4,-0.128,0
2284,"['set', 'domin', 'market', 'week']",20190506 1829470000,set domin market week,4,0.0,0
2285,"['lost', 'consol', 'prize', 'instead']",20190506 1829220000,lost consol prize instead,4,0.25,0
2286,"['recent', 'flurri', 'file', 'unicorn', 'like', 'ought', 'ring', 'alarm', 'ventur', 'want', 'exit', 'think', 'equat', 'favor', 'ever']",20190506 1828480000,recent flurri file unicorn like ought ring alarm ventur want exit think equat favor ever,15,0.4767,0
2287,"['singl', 'week', 'sinc', 'headlin', 'need', 'color', 'commentari', 'week', 'subscript', 'daili']",20190506 1826420000,singl week sinc headlin need color commentari week subscript daili,10,0.0,0
2288,"['en', 'cast', 'shadow']",20190506 1826310000,en cast shadow,3,0.0,0
2289,"['miss', 'lead', 'via', 'busi']",20190506 1822040000,miss lead via busi,4,-0.1531,0
2290,"['look', 'ahead', 'tech', 'week', 'next', 'via']",20190506 1822010000,look ahead tech week next via,6,0.0,0
2291,"['da', 'ma']",20190506 1819270000,da ma,2,0.0,0
2292,"['price', 'rang', 'share', 'follow']",20190506 1818270000,price rang share follow,4,0.296,0
2293,['scheme'],20190506 1818030000,scheme,1,0.0,0
2295,"['mayb', 'get', 'lead', 'left', 'spot', 'pretti', 'well', 'via', 'busi']",20190506 1817100000,mayb get lead left spot pretti well via busi,9,0.2732,1
2296,"['price', 'rang', 'share', 'follow']",20190506 1816240000,price rang share follow,4,0.296,0
2297,"['prime', 'posit', 'deliveri', 'known', 'consum', 'compani', 'deck', 'white', 'wine', 'rapid', 'fire']",20190506 1816160000,prime posit deliveri known consum compani deck white wine rapid fire,11,-0.34,0
2298,"['upcom', 'intent', 'world', 'transport', 'profit', 'challeng']",20190506 1816080000,upcom intent world transport profit challeng,6,0.4404,0
2299,"['upcom', 'intent', 'world', 'transport', 'profit', 'challeng']",20190506 1816080000,upcom intent world transport profit challeng,6,0.4404,0
2300,"['driver', 'abl', 'buy', 'common', 'stock', 'poor', 'realli', 'worth', 'set', 'morgan', 'fill', 'buy', 'stock', 'financ']",20190506 1813090000,driver abl buy common stock poor realli worth set morgan fill buy stock financ,14,-0.296,0
2301,"['miss', 'lead']",20190506 1808060000,miss lead,2,-0.1531,0
2302,"['da', 'ma', 'um', 'de']",20190506 1805520000,da ma um de,4,0.0,0
2303,"['competitor', 'plan', 'strike', 'eight', 'major', 'pay', 'work', 'ahead']",20190506 1805460000,competitor plan strike eight major pay work ahead,8,-0.2944,0
2304,"['ventur', 'capit', 'seek', 'profit']",20190506 1803130000,ventur capit seek profit,4,0.4404,0
