,content,date,text,Length,sid_sentiment,finbert_label
233,['us'],20210625 0414390000,us,1,0.0,0
234,"['china', 'list', 'frenzi', 'us', 'set']",20210625 0414390000,china list frenzi us set,5,0.0,0
235,['us'],20210625 0414380000,us,1,0.0,0
236,"['china', 'list', 'frenzi', 'us', 'set']",20210625 0408530000,china list frenzi us set,5,0.0,0
237,"['china', 'list', 'frenzi', 'us', 'set']",20210625 0408180000,china list frenzi us set,5,0.0,0
239,"['wall', 'street', 'journal', 'rais', 'nearli', 'billion']",20210625 0401290000,wall street journal rais nearli billion,6,0.0,0
240,"['china', 'list', 'frenzi', 'us', 'set']",20210625 0401140000,china list frenzi us set,5,0.0,0
241,"['china', 'list', 'frenzi', 'us', 'set']",20210625 0401040000,china list frenzi us set,5,0.0,0
243,"['china', 'list', 'frenzi', 'us', 'set']",20210625 0400110000,china list frenzi us set,5,0.0,0
245,"['wall', 'street', 'journal', 'rais', 'nearli', 'billion', 'busi']",20210625 0359020000,wall street journal rais nearli billion busi,7,0.0,0
246,"['giant', 'set', 'middl', 'rang', 'list', 'new', 'york', 'stock', 'exchang', 'ticker', 'symbol', 'scale', 'approxim', 'billion']",20210625 0354220000,giant set middl rang list new york stock exchang ticker symbol scale approxim billion,14,0.0,0
247,"['valuat', 'target', 'billion', 'billion', 'wall', 'street', 'journal']",20210625 0352350000,valuat target billion billion wall street journal,7,0.0,0
248,"['china', 'list', 'frenzi', 'us', 'set', 'join', 'us', 'stock', 'invest']",20210625 0352340000,china list frenzi us set join us stock invest,9,0.296,0
249,['us'],20210625 0335310000,us,1,0.0,0
250,"['giant', 'look', 'rais', 'much', 'billion', 'one', 'biggest', 'us', 'last', 'decad']",20210625 0333020000,giant look rais much billion one biggest us last decad,10,0.0,0
251,"['billion', 'us']",20210625 0332190000,billion us,2,0.0,0
252,"['valuat', 'us']",20210625 0330030000,valuat us,2,0.0,0
253,"['china', 'list', 'frenzi', 'us', 'set']",20210625 0330020000,china list frenzi us set,5,0.0,0
254,"['compani', 'rais']",20210625 0329070000,compani rais,2,0.0,0
255,"['china', 'list', 'frenzi', 'us', 'set']",20210625 0329020000,china list frenzi us set,5,0.0,0
256,"['china', 'list', 'frenzi', 'us', 'set', 'baba']",20210625 0324270000,china list frenzi us set baba,6,0.0,0
257,"['valuat', 'us']",20210625 0320020000,valuat us,2,0.0,0
258,"['domin', 'compani', 'seek', 'rais', 'billion', 'us', 'one', 'biggest', 'past', 'decad', 'biggest', 'list', 'us', 'sinc']",20210625 0318210000,domin compani seek rais billion us one biggest past decad biggest list us sinc,14,0.0,0
259,"['valuat', 'us']",20210625 0311410000,valuat us,2,0.0,0
260,"['giant', 'billion', 'valuat']",20210625 0310550000,giant billion valuat,3,0.0,0
261,"['ride', 'firm', 'set', 'valuat', 'target', 'billion', 'billion']",20210625 0257160000,ride firm set valuat target billion billion,7,0.0,0
262,"['compani', 'rais', 'billion', 'price', 'rang']",20210625 0246500000,compani rais billion price rang,5,0.0,0
263,"['giant', 'billion', 'valuat']",20210625 0245260000,giant billion valuat,3,0.0,0
265,"['billion', 'us']",20210625 0215080000,billion us,2,0.0,0
266,"['infra', 'broadli', 'posit', 'global', 'guidanc']",20210625 0206140000,infra broadli posit global guidanc,5,0.0,0
267,"['upcom', 'look', 'valuat', 'billion', 'mayb']",20210625 0201000000,upcom look valuat billion mayb,5,0.0,0
268,"['rememb', 'money', 'back', 'block', 'expand', 'china', 'lead', 'withdraw', 'big', 'payday', 'valuat', 'target', 'billion', 'billion']",20210625 0150070000,rememb money back block expand china lead withdraw big payday valuat target billion billion,14,-0.1531,0
269,"['look', 'come', 'giant', 'billion', 'valuat']",20210625 0148580000,look come giant billion valuat,5,0.0,0
270,"['compani', 'rais']",20210625 0147260000,compani rais,2,0.0,0
271,"['compani', 'rais']",20210625 0146420000,compani rais,2,0.0,0
272,"['de', 'en', 'en']",20210625 0143090000,de en en,3,0.0,0
273,"['valuat', 'target', 'billion', 'billion']",20210625 0139380000,valuat target billion billion,4,0.0,0
274,"['giant', 'prospectu', 'aim', 'rais', 'billion', 'us']",20210625 0137360000,giant prospectu aim rais billion us,6,0.0,0
275,"['giant', 'billion', 'valuat']",20210625 0131050000,giant billion valuat,3,0.0,0
276,"['giant', 'billion', 'valuat']",20210625 0116180000,giant billion valuat,3,0.0,0
278,"['giant', 'billion', 'valuat', 'technolog', 'digit', 'transform']",20210625 0115050000,giant billion valuat technolog digit transform,6,0.0,0
279,"['giant', 'rais', 'much', 'billion', 'one', 'biggest', 'us', 'last', 'decad', 'valuat', 'would', 'reach', 'billion']",20210625 0112160000,giant rais much billion one biggest us last decad valuat would reach billion,13,0.0258,0
280,"['giant', 'billion', 'valuat']",20210625 0110170000,giant billion valuat,3,0.0,0
281,"['capit', 'partner', 'ben']",20210625 0107320000,capit partner ben,3,0.0,0
282,"['billion', 'valuat']",20210625 0100290000,billion valuat,2,0.0,0
283,"['giant', 'billion', 'valuat']",20210625 0050300000,giant billion valuat,3,0.0,0
284,"['giant', 'billion', 'valuat']",20210625 0043050000,giant billion valuat,3,0.0,0
285,"['giant', 'billion', 'us', 'that', 'market', 'valu', 'realli', 'big', 'far', 'high', 'end', 'rang']",20210625 0029350000,giant billion us that market valu realli big far high end rang,12,0.0,0
286,"['giant', 'billion', 'valuat']",20210625 0022330000,giant billion valuat,3,0.0,0
287,"['giant', 'billion', 'valuat']",20210625 0022330000,giant billion valuat,3,0.0,0
288,"['w', 'account', 'oversight', 'usag', 'us', 'pension', 'fund', 'good', 'retail', 'make', 'compani', 'rais', 'billion', 'via']",20210625 0021140000,w account oversight usag us pension fund good retail make compani rais billion via,14,0.4404,0
289,"['giant', 'look', 'rais', 'much', 'billion', 'one', 'biggest', 'us', 'last', 'decad']",20210625 0014570000,giant look rais much billion one biggest us last decad,10,0.0,0
290,"['giant', 'billion', 'valuat', 'tech']",20210625 0011320000,giant billion valuat tech,4,0.0,0
291,"['giant', 'billion', 'valuat']",20210625 0006320000,giant billion valuat,3,0.0,0
292,"['giant', 'billion', 'valuat', 'technolog']",20210625 0006320000,giant billion valuat technolog,4,0.0,0
293,"['giant', 'billion', 'valuat']",20210625 0003280000,giant billion valuat,3,0.0,0
294,"['giant', 'billion', 'valuat']",20210625 0002250000,giant billion valuat,3,0.0,0
295,"['valuat', 'target', 'billion', 'billion']",20210626 2304400000,valuat target billion billion,4,0.0,0
296,"['giant', 'name', 'rais', 'billion', 'us', 'sell', 'million', 'share', 'compani', 'billion', 'valuat']",20210626 2300530000,giant name rais billion us sell million share compani billion valuat,11,0.296,0
297,"['agre', 'base', 'baba', 'catalyst', 'rebound', 'big', 'invest', 'soon', 'ant', 'group', 'baba', 'govern', 'oversight', 'hong', 'market', 'ant', 'way']",20210626 2244470000,agre base baba catalyst rebound big invest soon ant group baba govern oversight hong market ant way,17,0.0,0
298,"['besid', 'make', 'counterfeit', 'dollar', 'noth', 'file', 'cheat', 'dollar']",20210626 1904590000,besid make counterfeit dollar noth file cheat dollar,8,-0.4588,0
299,"['despit', 'flat', 'growth', 'colossu', 'us', 'could', 'reach']",20210626 1815230000,despit flat growth colossu us could reach,7,0.4019,0
300,"['rental', 'taxi', 'rais', 'fashion', 'retail', 'goe', 'work', 'known', 'big', 'failur', 'fail']",20210626 1547560000,rental taxi rais fashion retail goe work known big failur fail,11,-0.5423,0
301,"['new', 'york', 'list']",20210626 1210350000,new york list,3,0.0,0
302,"['us', 'week', 'ahead', 'debut', 'week']",20210626 1152320000,us week ahead debut week,5,0.0,0
303,"['china', 'list', 'frenzi', 'us', 'set']",20210626 1038480000,china list frenzi us set,5,0.0,0
304,"['damn', 'imagin', 'sheer', 'offic', 'must', 'gone', 'cutthroat', 'price', 'war', 'south', 'final', 'give', 'fund', 'massiv']",20210626 0933340000,damn imagin sheer offic must gone cutthroat price war south final give fund massiv,14,-0.765,0
305,"['china', 'list', 'frenzi', 'us', 'set']",20210626 0905400000,china list frenzi us set,5,0.0,0
306,"['ambiti', 'china', 'crackdown', 'cash', 'burn', 'yahoo']",20210626 0853450000,ambiti china crackdown cash burn yahoo,6,0.0,-1
307,"['compani', 'rais', 'billion', 'price', 'rang']",20210626 0751320000,compani rais billion price rang,5,0.0,0
308,"['epic', 'us', 'china', 'crackdown', 'cash', 'burn', 'news', 'latest']",20210626 0749320000,epic us china crackdown cash burn news latest,8,0.0,0
309,"['ambiti', 'china', 'crackdown', 'cash', 'burn']",20210626 0739350000,ambiti china crackdown cash burn,5,0.0,-1
310,"['stock', 'loser', 'start']",20210626 0725510000,stock loser start,3,-0.5267,-1
311,"['da', 'de', 'us', 'em', 'na', 'de']",20210626 0720250000,da de us em na de,6,0.0,0
312,"['epic', 'us', 'china', 'crackdown', 'cash', 'burn']",20210626 0706420000,epic us china crackdown cash burn,6,0.0,-1
313,"['epic', 'us', 'china', 'crackdown', 'cash', 'burn', 'within', 'strike', 'distanc', 'one', 'biggest', 'us', 'past', 'decad']",20210626 0703380000,epic us china crackdown cash burn within strike distanc one biggest us past decad,14,-0.128,-1
314,['valuat'],20210626 0603510000,valuat,1,0.0,0
315,"['giant', 'us']",20210626 0558560000,giant us,2,0.0,0
317,"['us', 'week', 'ahead', 'debut', 'week']",20210626 0426030000,us week ahead debut week,5,0.0,0
318,"['epic', 'us', 'china', 'crackdown', 'cash']",20210626 0400170000,epic us china crackdown cash,5,0.0,-1
319,"['know', 'play', 'stock', 'stock']",20210626 0400070000,know play stock stock,4,0.34,0
320,"['watch', 'billion', 'much', 'got', 'stake', 'billion', 'valuat', 'giant', 'could', 'get', 'immin', 'new', 'york', 'take', 'look', 'week']",20210626 0400010000,watch billion much got stake billion valuat giant could get immin new york take look week,16,0.0,0
321,"['giant', 'reportedli', 'billion', 'valuat', 'upcom', 'us', 'larg', 'busi', 'countri', 'enemi']",20210626 0353140000,giant reportedli billion valuat upcom us larg busi countri enemi,10,0.0,0
322,"['billion', 'much', 'got', 'stake', 'billion', 'valuat', 'giant', 'could', 'get', 'immin', 'new', 'york', 'take', 'look', 'week']",20210626 0350000000,billion much got stake billion valuat giant could get immin new york take look week,15,0.0,0
323,"['next', 'week']",20210626 0319020000,next week,2,0.0,0
324,"['watch', 'billion', 'much', 'got', 'stake', 'billion', 'valuat', 'giant', 'could', 'get', 'immin', 'new', 'york', 'take', 'look', 'week']",20210626 0310000000,watch billion much got stake billion valuat giant could get immin new york take look week,16,0.0,0
325,"['firm', 'billion', 'valuat']",20210626 0248110000,firm billion valuat,3,0.0,0
326,"['epic', 'us', 'china', 'crackdown', 'cash', 'burn', 'busi', 'economi', 'news']",20210626 0245140000,epic us china crackdown cash burn busi economi news,9,0.0,0
328,"['debut', 'new', 'york', 'stock', 'exchang', 'biggest', 'us', 'via', 'entrepreneur']",20210626 0145190000,debut new york stock exchang biggest us via entrepreneur,9,0.0,0
329,"['end', 'back', 'previou', 'high', 'baba', 'biggest', 'sharehold', 'soon', 'ant', 'financ', 'green', 'light', 'baba', 'rebound', 'soon']",20210626 0131410000,end back previou high baba biggest sharehold soon ant financ green light baba rebound soon,15,0.0,1
330,"['stori', 'firm', 'cover', 'first', 'day', 'see']",20210626 0112280000,stori firm cover first day see,6,0.0,0
331,"['baba', 'time', 'upcom', 'major', 'sharehold', 'baba', 'ant', 'financ', 'almost', 'close', 'baba', 'also', 'baba', 'time', 'back', 'soon']",20210626 0028530000,baba time upcom major sharehold baba ant financ almost close baba also baba time back soon,16,0.0,0
332,"['us', 'week', 'ahead', 'debut']",20210626 0023290000,us week ahead debut,4,0.0,0
333,"['us', 'week', 'ahead', 'debut', 'week']",20210626 0008360000,us week ahead debut week,5,0.0,0
334,"['us', 'week', 'ahead', 'debut', 'week', 'busi']",20210626 0000470000,us week ahead debut week busi,6,0.0,0
336,['upcom'],20210627 2347010000,upcom,1,0.0,0
338,"['believ', 'boost']",20210627 2203460000,believ boost,2,0.4019,0
339,"['market', 'debut', 'news', 'glue', 'miro', 'bon', 'fa']",20210627 2100260000,market debut news glue miro bon fa,7,0.0,0
340,"['giant', 'billion', 'valuat']",20210627 1830250000,giant billion valuat,3,0.0,0
341,"['would', 'market', 'middl', 'price', 'rang', 'base', 'number', 'class', 'b', 'list', 'previous', 'valu', 'round']",20210627 1826170000,would market middl price rang base number class b list previous valu round,13,0.0772,0
343,"['thank', 'free', 'time', 'person', 'time', 'june', 'week', 'much', 'rate', 'go', 'excit', 'week']",20210627 1554230000,thank free time person time june week much rate go excit week,12,0.7003,0
344,"['global', 'valuat', 'look', 'rais', 'sell', 'million', 'depositari', 'assum', 'price', 'target', 'rang', 'per']",20210627 1518360000,global valuat look rais sell million depositari assum price target rang per,12,0.0,0
345,"['ride', 'servic', 'provid', 'us', 'rais', 'billion', 'us', 'provid', 'aim', 'price', 'rang', 'share', 'certif', 'us', 'innov']",20210627 1457350000,ride servic provid us rais billion us provid aim price rang share certif us innov,15,0.296,0
346,"['lot', 'look', 'forward', 'thank', 'insight', 'dingdong', 'hope', 'quit', 'success', 'would', 'also', 'like', 'week', 'end', 'least', 'make', 'declin']",20210627 1452310000,lot look forward thank insight dingdong hope quit success would also like week end least make declin,17,0.891,0
348,"['valuat', 'target', 'billion', 'billion', 'compani', 'rais', 'billion', 'price', 'rang']",20210627 1312150000,valuat target billion billion compani rais billion price rang,9,0.0,0
349,"['antitrust', 'watchdog', 'probe', 'ahead', 'manipul', 'think', 'market', 'alreadi', 'risk', 'antitrust', 'action', 'free', 'read']",20210627 1308050000,antitrust watchdog probe ahead manipul think market alreadi risk antitrust action free read,13,0.296,-1
350,"['excel', 'global', 'merchant', 'like', 'platform', 'complex']",20210627 1120510000,excel global merchant like platform complex,6,0.6705,0
351,"['ride', 'new', 'york', 'stock', 'exchang', 'biggest', 'us', 'compani', 'current', 'valu', 'biggest', 'sharehold']",20210627 1109530000,ride new york stock exchang biggest us compani current valu biggest sharehold,12,0.0,0
352,"['boycott', 'winter', 'billion', 'valuat']",20210627 0922310000,boycott winter billion valuat,4,-0.3182,0
353,"['global', 'compani', 'aim', 'valuat', 'billion', 'initi', 'public', 'invest']",20210627 0815300000,global compani aim valuat billion initi public invest,8,0.0,0
354,"['valuat', 'target', 'follow', 'firm', 'crackdown']",20210627 0634480000,valuat target follow firm crackdown,5,0.0,-1
357,"['billion', 'valuat']",20210627 0520100000,billion valuat,2,0.0,0
363,"['ride', 'giant', 'rais', 'list', 'new', 'york', 'stock', 'exchang', 'make', 'one', 'biggest', 'year', 'list', 'would', 'valu', 'compani']",20210627 0237460000,ride giant rais list new york stock exchang make one biggest year list would valu compani,16,0.0,0
364,"['giant', 'rais', 'list', 'new', 'york', 'stock', 'exchang', 'make', 'one', 'biggest', 'year', 'list', 'would', 'valu', 'compani']",20210627 0228500000,giant rais list new york stock exchang make one biggest year list would valu compani,15,0.0,0
365,['japan'],20210627 0100210000,japan,1,0.0,0
366,"['cusp', 'one', 'biggest', 'us', 'past', 'decad', 'crackdown', 'tech', 'spoil', 'parti', 'via', 'technolog']",20210627 0038480000,cusp one biggest us past decad crackdown tech spoil parti via technolog,12,0.0,0
367,"['billion', 'us', 'fulli', 'cover']",20210627 0031370000,billion us fulli cover,4,0.0,0
368,"['hi', 'know', 'youv', 'mention', 'stock', 'might', 'well', 'short', 'term', 'like']",20210628 2348230000,hi know youv mention stock might well short term like,10,0.5574,0
369,"['would', 'tri', 'get', 'mani']",20210628 2330130000,would tri get mani,4,0.0,0
370,"['taxi', 'court', 'troubl', 'situat', 'taxi']",20210628 2325150000,taxi court troubl situat taxi,5,0.0,0
371,"['applic', 'insid', 'vehicl', 'global', 'china', 'could', 'deliv', 'initi', 'public', 'offer', 'year', 'trade', 'week']",20210628 2325000000,applic insid vehicl global china could deliv initi public offer year trade week,13,0.0,0
372,"['la', 'de', 'de', 'con', 'en', 'china', 'global', 'el', 'da', 'de', 'en', 'de', 'mil', 'para', 'de', 'mil', 'es', 'el', 'chino']",20210628 2312500000,la de de con en china global el da de en de mil para de mil es el chino,19,0.0,0
374,"['lose', 'share', 'what', 'left', 'neg', 'need', 'work', 'get']",20210628 2236160000,lose share what left neg need work get,8,-0.128,0
375,"['giant', 'billion', 'valuat']",20210628 2232360000,giant billion valuat,3,0.0,0
376,"['despit', 'big', 'drop', 'valuat', 'still', 'think', 'expect', 'make', 'money']",20210628 2227030000,despit big drop valuat still think expect make money,9,-0.2732,0
377,"['despit', 'big', 'drop', 'valuat', 'still', 'think', 'expect', 'make', 'money']",20210628 2226030000,despit big drop valuat still think expect make money,9,-0.2732,0
378,"['el', 'chino', 'opera', 'en', 'para', 'debut', 'de', 'el']",20210628 2127500000,el chino opera en para debut de el,8,0.0,0
379,"['china', 'lot', 'young', 'peopl', 'right']",20210628 2109340000,china lot young peopl right,5,0.0,0
380,"['stock', 'go', 'public', 'stock', 'price', 'rang']",20210628 2055350000,stock go public stock price rang,6,0.0,0
381,"['stock', 'buy', 'digit', 'asset', 'review', 'dingdong', 'stock', 'go', 'public', 'june', 'review', 'global', 'stock', 'go', 'public', 'june']",20210628 2028400000,stock buy digit asset review dingdong stock go public june review global stock go public june,16,0.3612,0
382,"['sur', 'gant', 'lever', 'de']",20210628 2016400000,sur gant lever de,4,0.0,0
383,"['check', 'articl', 'know', 'giant', 'rais', 'nearli', 'billion']",20210628 2010030000,check articl know giant rais nearli billion,7,0.0,0
384,"['go', 'public', 'stock', 'price', 'rang', 'invest', 'stock']",20210628 2006020000,go public stock price rang invest stock,7,0.0,0
385,"['know', 'giant', 'rais', 'nearli', 'billion']",20210628 2004380000,know giant rais nearli billion,5,0.0,0
386,"['kick', 'hot', 'summer']",20210628 2003320000,kick hot summer,3,0.0,0
387,"['go', 'public', 'stock', 'price', 'rang']",20210628 1952480000,go public stock price rang,5,0.0,0
388,"['week', 'easi', 'read', 'format']",20210628 1946140000,week easi read format,4,0.0,0
389,"['one', 'sheet', 'dislik', 'toss', 'valuat']",20210628 1926110000,one sheet dislik toss valuat,5,0.0,0
390,"['order', 'close', 'econom', 'time']",20210628 1911530000,order close econom time,4,0.0,0
391,"['order', 'close']",20210628 1909110000,order close,2,0.0,0
392,"['giant', 'billion', 'us']",20210628 1849580000,giant billion us,3,0.0,0
394,"['china', 'list', 'frenzi', 'us', 'set']",20210628 1755010000,china list frenzi us set,5,0.0,0
395,"['order', 'us', 'china']",20210628 1731000000,order us china,3,0.0,0
396,"['order', 'close']",20210628 1638440000,order close,2,0.0,0
397,"['de', 'de', 'us', 'da']",20210628 1618340000,de de us da,4,0.0,0
398,"['de', 'de', 'us', 'da', 'ae', 'china']",20210628 1615030000,de de us da ae china,6,0.0,0
399,"['order', 'book', 'close', 'today']",20210628 1613220000,order book close today,4,0.0,0
400,"['de', 'de', 'us', 'da']",20210628 1611200000,de de us da,4,0.0,0
401,"['global', 'close', 'order', 'book', 'us', 'rais', 'billion', 'one', 'day', 'earli']",20210628 1530000000,global close order book us rais billion one day earli,10,0.0,0
402,"['order', 'close']",20210628 1515100000,order close,2,0.0,0
403,"['electr', 'last', 'mile', 'dingdong', 'clear', 'integr', 'ad', 'scienc']",20210628 1442590000,electr last mile dingdong clear integr ad scienc,8,0.3818,0
404,"['firm', 'cover', 'first', 'day']",20210628 1430410000,firm cover first day,4,0.0,0
405,"['us', 'market', 'brace']",20210628 1423340000,us market brace,3,0.0,0
406,"['check', 'articl', 'giant', 'offer', 'million', 'price']",20210628 1355020000,check articl giant offer million price,6,0.0,0
407,"['small', 'cap', 'play', 'one', 'yr']",20210628 1342050000,small cap play one yr,5,0.34,0
408,"['china', 'tomorrow', 'strateg', 'partnership', 'june', 'activ', 'play', 'word', 'day', 'breakout', 'possibl', 'upsid', 'move']",20210628 1337590000,china tomorrow strateg partnership june activ play word day breakout possibl upsid move,13,0.34,0
411,"['lead', 'plan', 'list', 'hong', 'reviv', 'billion', 'data', 'center', 'end', 'us', 'subscript', 'one', 'day', 'ahead', 'schedul']",20210628 1330000000,lead plan list hong reviv billion data center end us subscript one day ahead schedul,15,0.0,0
413,"['bom', 'da', 'e', 'da', 'e', 'na', 'em', 'patamar', 'para', 'na']",20210628 1323410000,bom da e da e na em patamar para na,10,0.0,1
414,"['upcom', 'look', 'technolog', 'compani', 'base', 'china', 'deliveri', 'rank', 'among', 'biggest', 'privat', 'world']",20210628 1313220000,upcom look technolog compani base china deliveri rank among biggest privat world,12,0.0,1
415,"['global', 'mayb', 'see', 'updat', 'order']",20210628 1253340000,global mayb see updat order,5,0.0,0
416,"['delta', 'what', 'move']",20210628 1246430000,delta what move,3,0.0,0
417,"['top', 'us', 'unit', 'line', 'larg', 'aircraft', 'order', 'hit', 'drug', 'close', 'order', 'today', 'much']",20210628 1246180000,top us unit line larg aircraft order hit drug close order today much,13,0.2023,-1
418,"['market', 'debut', 'news', 'glue', 'miro', 'bon', 'fa']",20210628 1238050000,market debut news glue miro bon fa,7,0.0,0
419,"['global', 'close', 'investor', 'order', 'continu', 'read']",20210628 1234470000,global close investor order continu read,6,0.0,0
420,['big'],20210628 1226040000,big,1,0.0,0
421,"['delta', 'what', 'move']",20210628 1221040000,delta what move,3,0.0,0
422,"['seek', 'upcom']",20210628 1215050000,seek upcom,2,0.0,0
423,"['spi', 'delta', 'what', 'move']",20210628 1210590000,spi delta what move,4,0.0,0
424,"['giant', 'offer', 'million', 'price']",20210628 1149430000,giant offer million price,4,0.0,0
425,"['us', 'trade', 'stock', 'financi']",20210628 1143280000,us trade stock financi,4,0.0,0
426,"['order', 'close']",20210628 1142410000,order close,2,0.0,0
427,"['order', 'close']",20210628 1136510000,order close,2,0.0,0
428,"['global', 'close', 'investor', 'order']",20210628 1122180000,global close investor order,4,0.0,0
429,"['offer', 'price', 'commentari']",20210628 1113510000,offer price commentari,3,0.0,0
430,"['offer', 'price', 'news']",20210628 1112100000,offer price news,3,0.0,0
431,"['group', 'offer', 'million']",20210628 1106250000,group offer million,3,0.0,0
432,"['global', 'us', 'price']",20210628 1100450000,global us price,3,0.0,0
433,"['global', 'close', 'investor', 'order', 'coin']",20210628 1056590000,global close investor order coin,5,0.0,0
434,"['global', 'close', 'investor', 'order']",20210628 1055570000,global close investor order,4,0.0,0
435,"['giant', 'offer', 'million', 'price']",20210628 1053250000,giant offer million price,4,0.0,0
436,"['global', 'investor', 'order', 'us', 'one', 'day', 'earli', 'today', 'accord', 'set', 'price', 'rang', 'per', 'depositari']",20210628 1036530000,global investor order us one day earli today accord set price rang per depositari,14,0.0,0
437,"['sell', 'file']",20210628 1033030000,sell file,2,0.0,0
438,"['delta', 'what', 'move', 'yahoo', 'financ']",20210628 1029050000,delta what move yahoo financ,5,0.0,0
439,"['delta', 'what', 'move']",20210628 1023470000,delta what move,3,0.0,0
440,"['start', 'unwil', 'make', 'month', 'end', 'major', 'focu', 'celebr', 'anniversari', 'hold', 'tomorrow', 'japan', 'list', 'wed', 'scale']",20210628 1000360000,start unwil make month end major focu celebr anniversari hold tomorrow japan list wed scale,15,0.0,0
441,"['global', 'close']",20210628 0930020000,global close,2,0.0,0
443,"['two', 'day', 'go', 'initi', 'public', 'offer', 'seen', 'excess', 'demand', 'compani', 'achiev', 'origin', 'intend', 'lofti', 'list', 'price', 'still', 'success', 'amongst']",20210628 0902010000,two day go initi public offer seen excess demand compani achiev origin intend lofti list price still success amongst,19,0.4939,1
444,"['week', 'ahead', 'mu', 'shop', 'develop', 'confer', 'china', 'market', 'cap', 'wed', 'meet', 'oil', 'us', 'recoveri', 'momentum', 'report', 'new', 'seen']",20210628 0857520000,week ahead mu shop develop confer china market cap wed meet oil us recoveri momentum report new seen,18,0.0,0
445,"['order', 'close']",20210628 0840100000,order close,2,0.0,0
446,"['conserv', 'billion', 'valuat', 'upcom']",20210628 0839210000,conserv billion valuat upcom,4,0.0,0
447,"['conserv', 'billion', 'valuat', 'upcom']",20210628 0834520000,conserv billion valuat upcom,4,0.0,0
448,"['ambit', 'china', 'crackdown', 'cash', 'burn', 'sinc', 'cash', 'burn', 'matter']",20210628 0812470000,ambit china crackdown cash burn sinc cash burn matter,9,0.0258,-1
449,"['order', 'close']",20210628 0746540000,order close,2,0.0,0
450,"['order', 'close']",20210628 0741180000,order close,2,0.0,0
451,"['via', 'global', 'investor', 'order', 'us', 'one', 'day', 'earli', 'accord', 'set', 'price']",20210628 0727330000,via global investor order us one day earli accord set price,11,0.0,0
452,"['billion', 'order', 'close', 'june', 'biggest', 'firm', 'global', 'close', 'investor', 'order', 'us', 'initi', 'public', 'offer', 'rais', 'billion']",20210628 0719280000,billion order close june biggest firm global close investor order us initi public offer rais billion,16,0.0,0
453,"['daili', 'digest', 'china', 'giant', 'file', 'target', 'driverless', 'car', 'firm', 'execut', 'first']",20210628 0716220000,daili digest china giant file target driverless car firm execut first,11,0.0,0
454,"['order', 'close']",20210628 0714330000,order close,2,0.0,0
455,"['order', 'close', 'today']",20210628 0713050000,order close today,3,0.0,0
456,"['di', 'per', 'per', 'un', 'da', 'di']",20210628 0708570000,di per per un da di,6,0.0,0
457,"['billion', 'order', 'close']",20210628 0641200000,billion order close,3,0.0,0
458,"['order', 'close']",20210628 0635080000,order close,2,0.0,0
459,"['worth', 'much', 'less', 'valuat', 'mobil', 'china']",20210628 0621030000,worth much less valuat mobil china,6,0.2263,0
460,"['order', 'close']",20210628 0619040000,order close,2,0.0,0
461,"['order', 'close']",20210628 0615420000,order close,2,0.0,0
462,"['billion', 'order', 'close', 'news']",20210628 0602320000,billion order close news,4,0.0,-1
463,"['littl', 'move', 'record', 'exchang', 'still', 'bullish', 'assum', 'sma', 'day', 'earli', 'oil', 'near', 'resist']",20210628 0549210000,littl move record exchang still bullish assum sma day earli oil near resist,13,0.0,1
464,"['order', 'close', 'post', 'bandi', 'biggest', 'firm', 'global', 'close', 'investor', 'order', 'us', 'initi', 'public', 'offer', 'rais', 'billion', 'one', 'day', 'earli', 'two', 'peopl']",20210628 0536360000,order close post bandi biggest firm global close investor order us initi public offer rais billion one day earli two peopl,21,0.0,0
465,"['order', 'close']",20210628 0533320000,order close,2,0.0,0
466,"['order', 'close', 'via', 'fox', 'financ', 'busi', 'news']",20210628 0513130000,order close via fox financ busi news,7,0.0,0
467,"['billion', 'order', 'close']",20210628 0458280000,billion order close,3,0.0,0
468,"['giant', 'global', 'new', 'york', 'initi', 'public', 'offer', 'rais', 'billion', 'fulli', 'cover', 'first', 'day', 'accord', 'four', 'direct', 'knowledg']",20210628 0450000000,giant global new york initi public offer rais billion fulli cover first day accord four direct knowledg,17,0.0,0
470,"['order', 'close']",20210628 0444410000,order close,2,0.0,0
472,"['billion', 'order', 'close']",20210628 0435060000,billion order close,3,0.0,0
473,"['tech', 'order', 'close']",20210628 0421080000,tech order close,3,0.0,0
474,"['billion', 'order', 'close', 'via']",20210628 0357300000,billion order close via,4,0.0,0
475,"['order', 'close']",20210628 0349290000,order close,2,0.0,0
476,"['new', 'post', 'billion', 'order', 'close', 'daili', 'investor']",20210628 0346240000,new post billion order close daili investor,7,0.0,0
477,"['billion', 'order', 'close']",20210628 0346060000,billion order close,3,0.0,0
478,"['billion', 'order', 'close']",20210628 0341380000,billion order close,3,0.0,0
479,"['billion', 'order', 'close', 'join', 'us', 'stock', 'invest']",20210628 0341330000,billion order close join us stock invest,7,0.296,0
480,"['billion', 'order', 'close']",20210628 0341330000,billion order close,3,0.0,0
481,"['billion', 'order', 'close']",20210628 0337330000,billion order close,3,0.0,0
482,"['billion', 'order', 'close', 'good', 'sourc']",20210628 0333060000,billion order close good sourc,5,0.4404,0
483,"['order', 'close']",20210628 0330060000,order close,2,0.0,0
484,"['said', 'close', 'us', 'across']",20210628 0259310000,said close us across,4,0.0,0
485,"['giant', 'valuat', 'could', 'still', 'biggest', 'us', 'year']",20210628 0212030000,giant valuat could still biggest us year,7,0.0,0
