,content,date,text,Length,sid_sentiment,finbert_label
570,"['china', 'play', 'role', 'gener', 'associ', 'press']",20101113 2026420000,china play role gener associ press,6,0.34,0
571,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 2026410000,china play role gener among help gener initi,8,0.6249,0
572,"['china', 'play', 'role', 'gener']",20101113 2025550000,china play role gener,4,0.34,0
573,"['china', 'play', 'role', 'gener']",20101113 2025430000,china play role gener,4,0.34,0
574,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public']",20101113 2025290000,china play role gener among help gener initi public,9,0.6249,0
575,"['news', 'china', 'play', 'role', 'gener', 'among', 'help', 'gener']",20101113 2024150000,news china play role gener among help gener,8,0.6249,0
576,"['china', 'play', 'role', 'gener', 'pst', 'among', 'help', 'gener']",20101113 2023560000,china play role gener pst among help gener,8,0.6249,0
577,"['china', 'play', 'role', 'gener', 'pst', 'among', 'help', 'gener']",20101113 2023560000,china play role gener pst among help gener,8,0.6249,0
578,"['china', 'play', 'role', 'gener', 'pst', 'among', 'help', 'gener']",20101113 2023550000,china play role gener pst among help gener,8,0.6249,0
579,"['china', 'play', 'role', 'gener', 'pst', 'among', 'help', 'gener']",20101113 2023550000,china play role gener pst among help gener,8,0.6249,0
580,"['china', 'play', 'role', 'gener', 'pst', 'among', 'help', 'gener']",20101113 2023550000,china play role gener pst among help gener,8,0.6249,0
581,"['china', 'play', 'role', 'gener', 'carti']",20101113 2021520000,china play role gener carti,5,0.34,0
582,"['wash', 'post', 'china', 'play', 'role', 'gener', 'economi']",20101113 2019190000,wash post china play role gener economi,7,0.34,0
583,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public', 'stock']",20101113 2017130000,china play role gener among help gener initi public stock,10,0.6249,0
584,"['headlin', 'china', 'play', 'role', 'gener', 'among', 'help', 'gener']",20101113 2017130000,headlin china play role gener among help gener,8,0.6249,0
585,"['china', 'play', 'role', 'gener']",20101113 2016290000,china play role gener,4,0.34,0
586,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 2013480000,china play role gener among help gener initi,8,0.6249,0
587,"['china', 'play', 'role', 'gener', 'associ', 'press']",20101113 2012370000,china play role gener associ press,6,0.34,0
588,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public', 'stock']",20101113 2012040000,china play role gener among help gener initi public stock,10,0.6249,0
589,"['news', 'said', 'six', 'time', 'target', 'gener']",20101113 2009220000,news said six time target gener,6,0.0,0
590,"['china', 'play', 'role', 'gener', 'yahoo', 'financ']",20101113 2007340000,china play role gener yahoo financ,6,0.34,0
591,"['china', 'play', 'role', 'gener', 'polit']",20101113 2001240000,china play role gener polit,5,0.34,0
592,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener']",20101113 1958300000,china play role gener among help gener,7,0.6249,0
593,"['china', 'play', 'role', 'gener', 'associ', 'press', 'china', 'play', 'role', 'genera']",20101113 1957040000,china play role gener associ press china play role genera,10,0.5859,0
594,"['china', 'play', 'role', 'gener']",20101113 1954090000,china play role gener,4,0.34,0
595,"['china', 'play', 'role', 'gener']",20101113 1952230000,china play role gener,4,0.34,0
596,"['china', 'play', 'role', 'gener', 'yahoo', 'financ']",20101113 1950500000,china play role gener yahoo financ,6,0.34,0
597,"['china', 'play', 'role', 'gener', 'associ', 'press']",20101113 1950450000,china play role gener associ press,6,0.34,0
598,"['china', 'play', 'role', 'gener']",20101113 1949130000,china play role gener,4,0.34,0
599,"['china', 'play', 'role', 'gener']",20101113 1948460000,china play role gener,4,0.34,0
600,"['china', 'play', 'role', 'gener']",20101113 1948450000,china play role gener,4,0.34,0
601,"['china', 'play', 'role', 'gener']",20101113 1948260000,china play role gener,4,0.34,0
602,"['china', 'play', 'role', 'gener', 'associ', 'press']",20101113 1945140000,china play role gener associ press,6,0.34,0
603,"['china', 'play', 'role', 'gener', 'associ', 'press']",20101113 1945130000,china play role gener associ press,6,0.34,0
604,"['china', 'play', 'role', 'gener', 'deal', 'would', 'need', 'govern', 'approv']",20101113 1945120000,china play role gener deal would need govern approv,9,0.34,0
605,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1942420000,china play role gener among help gener initi,8,0.6249,0
606,"['china', 'play', 'role', 'gener']",20101113 1942380000,china play role gener,4,0.34,0
607,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1942370000,china play role gener among help gener initi,8,0.6249,0
608,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1942370000,china play role gener among help gener initi,8,0.6249,0
609,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1942310000,china play role gener among help gener initi,8,0.6249,0
610,"['china', 'play', 'role', 'gener']",20101113 1942290000,china play role gener,4,0.34,0
611,"['china', 'play', 'role', 'gener', 'yahoo', 'financ']",20101113 1937430000,china play role gener yahoo financ,6,0.34,0
612,"['china', 'play', 'role', 'gener', 'associ', 'press']",20101113 1937410000,china play role gener associ press,6,0.34,0
613,"['china', 'play', 'role', 'gener', 'news']",20101113 1935200000,china play role gener news,5,0.34,0
614,"['china', 'play', 'role', 'gener', 'news']",20101113 1935200000,china play role gener news,5,0.34,0
615,"['china', 'play', 'role', 'gener', 'yahoo', 'financ']",20101113 1933120000,china play role gener yahoo financ,6,0.34,0
616,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1933060000,china play role gener among help gener initi,8,0.6249,0
617,"['china', 'play', 'role', 'gener', 'carti']",20101113 1932430000,china play role gener carti,5,0.34,0
618,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1931560000,china play role gener among help gener initi,8,0.6249,0
619,"['china', 'play', 'role', 'gener', 'carti', 'associ', 'press', 'among', 'help']",20101113 1931290000,china play role gener carti associ press among help,9,0.6249,0
620,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public', 'stock']",20101113 1930560000,china play role gener among help gener initi public stock,10,0.6249,0
621,"['china', 'play', 'role', 'gener']",20101113 1930560000,china play role gener,4,0.34,0
622,"['china', 'play', 'role', 'gener', 'antiwar']",20101113 1929300000,china play role gener antiwar,5,0.34,0
623,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1925500000,china play role gener among help gener initi,8,0.6249,0
624,"['china', 'play', 'role', 'gener']",20101113 1924520000,china play role gener,4,0.34,0
625,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public']",20101113 1924470000,china play role gener among help gener initi public,9,0.6249,0
626,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1924210000,china play role gener among help gener initi,8,0.6249,0
627,"['china', 'play', 'role', 'gener']",20101113 1923550000,china play role gener,4,0.34,0
628,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'pu']",20101113 1923090000,china play role gener among help gener initi pu,9,0.4588,0
629,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'pu']",20101113 1923090000,china play role gener among help gener initi pu,9,0.4588,0
630,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'pu']",20101113 1923080000,china play role gener among help gener initi pu,9,0.4588,0
631,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'pu']",20101113 1923080000,china play role gener among help gener initi pu,9,0.4588,0
632,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'pu']",20101113 1923080000,china play role gener among help gener initi pu,9,0.4588,0
633,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'pu']",20101113 1923080000,china play role gener among help gener initi pu,9,0.4588,0
634,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1921310000,china play role gener among help gener initi,8,0.6249,0
635,"['said', 'six', 'time', 'target', 'gener', 'landmark', 'initi', 'public', 'offer']",20101113 1921180000,said six time target gener landmark initi public offer,9,0.0772,0
636,"['china', 'play', 'role', 'gener', 'carti']",20101113 1920560000,china play role gener carti,5,0.34,0
637,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public', 'stock']",20101113 1920540000,china play role gener among help gener initi public stock,10,0.6249,0
638,"['china', 'play', 'role', 'gener', 'carti']",20101113 1919400000,china play role gener carti,5,0.34,0
639,"['china', 'play', 'role', 'gener', 'asset']",20101113 1919100000,china play role gener asset,5,0.5994,0
640,"['china', 'play', 'role', 'gener', 'asset']",20101113 1919090000,china play role gener asset,5,0.5994,0
641,"['news', 'china', 'play', 'role', 'gener', 'associ', 'press']",20101113 1919060000,news china play role gener associ press,7,0.34,0
642,"['news', 'wire', 'china', 'play', 'role', 'gener', 'time', 'govern']",20101113 1917330000,news wire china play role gener time govern,8,0.34,0
643,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener']",20101113 1915240000,china play role gener among help gener,7,0.6249,0
644,"['china', 'play', 'role', 'gener', 'busi']",20101113 1914190000,china play role gener busi,5,0.34,0
645,"['china', 'play', 'role', 'gener']",20101113 1913500000,china play role gener,4,0.34,0
646,"['china', 'play', 'role', 'gener']",20101113 1913180000,china play role gener,4,0.34,0
647,"['china', 'play', 'role', 'gener']",20101113 1911510000,china play role gener,4,0.34,0
648,"['china', 'play', 'role', 'gener']",20101113 1911370000,china play role gener,4,0.34,0
649,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'w']",20101113 1911100000,china play role gener among help gener w,8,0.6249,0
650,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener']",20101113 1911100000,china play role gener among help gener,7,0.6249,0
651,"['china', 'play', 'role', 'gener', 'among']",20101113 1911090000,china play role gener among,5,0.34,0
652,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1911090000,china play role gener among help gener initi,8,0.6249,0
653,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1911090000,china play role gener among help gener initi,8,0.6249,0
654,"['china', 'play', 'role', 'gener']",20101113 1911090000,china play role gener,4,0.34,0
655,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1911080000,china play role gener among help gener initi,8,0.6249,0
656,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1911080000,china play role gener among help gener initi,8,0.6249,0
657,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1911080000,china play role gener among help gener initi,8,0.6249,0
658,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1911080000,china play role gener among help gener initi,8,0.6249,0
659,"['world', 'china', 'play', 'role', 'gener', 'among', 'help', 'gener']",20101113 1911080000,world china play role gener among help gener,8,0.6249,0
660,"['china', 'play', 'role', 'gener', 'help', 'gener', 'initi', 'public']",20101113 1910550000,china play role gener help gener initi public,8,0.6249,0
661,"['china', 'play', 'role', 'gener', 'news']",20101113 1908280000,china play role gener news,5,0.34,0
662,"['china', 'play', 'role', 'gener', 'first', 'time', 'govern']",20101113 1907480000,china play role gener first time govern,7,0.34,0
663,"['china', 'play', 'role', 'gener', 'carti', 'auto', 'writer', 'file', 'f']",20101113 1907220000,china play role gener carti auto writer file f,9,0.34,0
664,"['china', 'play', 'role', 'gener']",20101113 1907210000,china play role gener,4,0.34,0
665,"['china', 'play', 'role', 'gener']",20101113 1907210000,china play role gener,4,0.34,0
666,"['china', 'play', 'role', 'gener']",20101113 1907180000,china play role gener,4,0.34,0
667,"['china', 'play', 'role', 'gener', 'carti', 'auto', 'writer', 'file', 'f']",20101113 1907090000,china play role gener carti auto writer file f,9,0.34,0
668,"['china', 'play', 'role', 'gener']",20101113 1907010000,china play role gener,4,0.34,0
669,"['china', 'play', 'role', 'gener', 'first', 'time', 'govern']",20101113 1906270000,china play role gener first time govern,7,0.34,0
670,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'biz', 'bac']",20101113 1905230000,china play role gener among help gener biz bac,9,0.6249,0
671,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public']",20101113 1905230000,china play role gener among help gener initi public,9,0.6249,0
672,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public']",20101113 1905220000,china play role gener among help gener initi public,9,0.6249,0
673,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public']",20101113 1905220000,china play role gener among help gener initi public,9,0.6249,0
674,"['china', 'play', 'role', 'gener', 'financ']",20101113 1905220000,china play role gener financ,5,0.34,0
675,"['china', 'play', 'role', 'gener']",20101113 1905220000,china play role gener,4,0.34,0
676,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public']",20101113 1905220000,china play role gener among help gener initi public,9,0.6249,0
677,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public']",20101113 1905220000,china play role gener among help gener initi public,9,0.6249,0
678,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public']",20101113 1905220000,china play role gener among help gener initi public,9,0.6249,0
679,"['china', 'play', 'role', 'gener', 'busi']",20101113 1903000000,china play role gener busi,5,0.34,0
680,"['china', 'play', 'role', 'gener', 'first', 'time', 'govern']",20101113 1902560000,china play role gener first time govern,7,0.34,0
681,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1902350000,china play role gener among help gener initi,8,0.6249,0
682,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1902350000,china play role gener among help gener initi,8,0.6249,0
683,"['stock', 'pick', 'china', 'play', 'role', 'gener']",20101113 1902350000,stock pick china play role gener,6,0.34,0
684,"['stock', 'pick', 'china', 'play', 'role', 'gener']",20101113 1902350000,stock pick china play role gener,6,0.34,0
685,"['stock', 'pick', 'china', 'play', 'role', 'gener']",20101113 1902350000,stock pick china play role gener,6,0.34,0
686,"['china', 'play', 'role', 'gener']",20101113 1902350000,china play role gener,4,0.34,0
687,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1902350000,china play role gener among help gener initi,8,0.6249,0
688,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'pub']",20101113 1902210000,china play role gener among help gener initi pub,9,0.6249,0
689,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public', 'stock']",20101113 1902060000,china play role gener among help gener initi public stock,10,0.6249,0
690,"['china', 'play', 'role', 'gener']",20101113 1900100000,china play role gener,4,0.34,0
691,"['china', 'play', 'role', 'gener', 'news']",20101113 1900090000,china play role gener news,5,0.34,0
692,"['news', 'china', 'play', 'role', 'gener', 'news']",20101113 1900030000,news china play role gener news,6,0.34,0
693,"['us', 'money', 'china', 'play', 'role', 'gener']",20101113 1859270000,us money china play role gener,6,0.34,0
694,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'pu']",20101113 1859170000,china play role gener among help gener initi pu,9,0.4588,0
695,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'economi']",20101113 1859170000,china play role gener among help gener economi,8,0.6249,0
696,"['china', 'play', 'role', 'gener', 'news']",20101113 1856410000,china play role gener news,5,0.34,0
697,"['china', 'play', 'role', 'gener']",20101113 1855500000,china play role gener,4,0.34,0
698,"['china', 'play', 'role', 'gener', 'stock']",20101113 1855040000,china play role gener stock,5,0.34,0
699,"['china', 'play', 'role', 'gener', 'financ']",20101113 1855010000,china play role gener financ,5,0.34,0
700,"['gener', 'drive', 'like', 'fervor', 'pun', 'intend', 'sourc']",20101113 1852570000,gener drive like fervor pun intend sourc,7,0.3612,0
701,"['gener', 'drive', 'like', 'fervor', 'pun', 'intend', 'sourc']",20101113 1852570000,gener drive like fervor pun intend sourc,7,0.3612,0
702,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1848540000,china play role gener among help gener initi,8,0.6249,0
703,"['daili', 'china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'busi', 'money']",20101113 1848360000,daili china play role gener among help gener busi money,10,0.6249,0
704,"['la', 'chine', 'un', 'gener']",20101113 1848210000,la chine un gener,4,0.0,0
705,"['world', 'china', 'play', 'role', 'gener']",20101113 1848160000,world china play role gener,5,0.34,0
706,"['news', 'china', 'play', 'role', 'gener']",20101113 1847390000,news china play role gener,5,0.34,0
707,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener']",20101113 1846400000,china play role gener among help gener,7,0.6249,0
708,"['china', 'play', 'role', 'gener', 'green', 'tech']",20101113 1845350000,china play role gener green tech,6,0.34,0
709,"['china', 'play', 'role', 'gener', 'uncomfort', 'us', 'govern', 'ownership', 'gener']",20101113 1845350000,china play role gener uncomfort us govern ownership gener,9,0.34,0
710,"['china', 'play', 'role', 'gener']",20101113 1845350000,china play role gener,4,0.34,0
711,"['china', 'play', 'role', 'gener']",20101113 1845220000,china play role gener,4,0.34,0
712,"['china', 'play', 'role', 'gener']",20101113 1844570000,china play role gener,4,0.34,0
713,"['china', 'play', 'role', 'gener']",20101113 1843360000,china play role gener,4,0.34,0
714,"['china', 'play', 'role', 'gener']",20101113 1843120000,china play role gener,4,0.34,0
715,"['china', 'play', 'role', 'gener']",20101113 1841570000,china play role gener,4,0.34,0
716,"['china', 'play', 'role', 'gener', 'yahoo', 'news']",20101113 1841550000,china play role gener yahoo news,6,0.34,0
717,"['china', 'play', 'role', 'gener', 'yahoo', 'news']",20101113 1841540000,china play role gener yahoo news,6,0.34,0
718,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1841380000,china play role gener among help gener initi,8,0.6249,0
719,"['china', 'play', 'role', 'gener']",20101113 1840580000,china play role gener,4,0.34,0
720,"['china', 'play', 'role', 'gener', 'n', 'among', 'help', 'gener', 'w', 'yahoo', 'news']",20101113 1839590000,china play role gener n among help gener w yahoo news,11,0.6249,0
721,"['china', 'play', 'role', 'gener', 'n', 'among', 'help', 'gene', 'world']",20101113 1839590000,china play role gener n among help gene world,9,0.6249,0
722,"['china', 'play', 'role', 'gener', 'n', 'among', 'help', 'gener']",20101113 1839590000,china play role gener n among help gener,8,0.6249,0
723,"['china', 'play', 'role', 'gener', 'n', 'among', 'help', 'gener']",20101113 1839590000,china play role gener n among help gener,8,0.6249,0
724,"['china', 'play', 'role', 'gener', 'n', 'among', 'help', 'gener']",20101113 1839590000,china play role gener n among help gener,8,0.6249,0
725,"['china', 'play', 'role', 'gener', 'n', 'among', 'help', 'gener']",20101113 1839590000,china play role gener n among help gener,8,0.6249,0
726,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public', 'stock']",20101113 1839580000,china play role gener among help gener initi public stock,10,0.6249,0
727,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1839570000,china play role gener among help gener initi,8,0.6249,0
728,"['china', 'play', 'role', 'gener']",20101113 1839570000,china play role gener,4,0.34,0
729,"['j', 'china', 'play', 'role', 'gener']",20101113 1839490000,j china play role gener,5,0.34,0
730,"['china', 'play', 'role', 'gener']",20101113 1838110000,china play role gener,4,0.34,0
731,"['china', 'play', 'role', 'gener']",20101113 1836420000,china play role gener,4,0.34,0
732,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public', 'stock']",20101113 1836060000,china play role gener among help gener initi public stock,10,0.6249,0
733,"['china', 'play', 'role', 'gener']",20101113 1836050000,china play role gener,4,0.34,0
734,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi', 'public', 'stock']",20101113 1835450000,china play role gener among help gener initi public stock,10,0.6249,0
735,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener']",20101113 1835220000,china play role gener among help gener,7,0.6249,0
736,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'wi']",20101113 1835220000,china play role gener among help gener wi,8,0.6249,0
737,"['china', 'play', 'role', 'gener', 'economi']",20101113 1832010000,china play role gener economi,5,0.34,0
738,"['stock', 'market', 'china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'motor']",20101113 1832010000,stock market china play role gener among help gener motor,10,0.6249,0
739,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1832010000,china play role gener among help gener initi,8,0.6249,0
740,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1832010000,china play role gener among help gener initi,8,0.6249,0
741,"['china', 'play', 'role', 'gener']",20101113 1832010000,china play role gener,4,0.34,0
742,"['china', 'play', 'role', 'gener', 'among', 'help', 'gener', 'initi']",20101113 1832010000,china play role gener among help gener initi,8,0.6249,0
743,"['china', 'play', 'role', 'gener', 'time', 'govern', 'big', 'us']",20101113 1830410000,china play role gener time govern big us,8,0.34,0
744,"['china', 'play', 'role', 'gener', 'time', 'govern', 'big']",20101113 1830410000,china play role gener time govern big,7,0.34,0
745,"['mortgag', 'mi', 'china', 'play', 'role', 'gener', 'time', 'gove']",20101113 1830410000,mortgag mi china play role gener time gove,8,0.34,0
746,"['gener', 'us', 'auto', 'maker', 'third', 'quarter', 'earn']",20101113 1826450000,gener us auto maker third quarter earn,7,0.0,0
747,['gener'],20101113 1710340000,gener,1,0.0,0
748,"['gener', 'news', 'russia']",20101113 1710140000,gener news russia,3,0.0,0
749,"['gener', 'drive', 'like', 'fervor', 'pun', 'intend', 'gener', 'drive']",20101113 1705020000,gener drive like fervor pun intend gener drive,8,0.3612,0
750,"['come', 'gener', 'next']",20101113 1621240000,come gener next,3,0.0,0
751,"['gener', 'big', 'stock', 'next', 'week', 'could', 'boost', 'come', 'wave']",20101113 1606170000,gener big stock next week could boost come wave,9,0.4019,1
752,['gener'],20101113 1604090000,gener,1,0.0,0
753,['gener'],20101113 1425460000,gener,1,0.0,0
754,"['area', 'may', 'price', 'rang', 'gener', 'may', 'price', 'next', 'initi', 'public', 'offer']",20101113 1331260000,area may price rang gener may price next initi public offer,11,0.0,0
755,"['gener', 'landmark', 'alreadi', 'billion', 'six', 'time', 'amount', 'rais']",20101113 1157080000,gener landmark alreadi billion six time amount rais,8,0.0772,0
756,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 1153450000,may price rang lee gener may price next initi,9,0.0,0
757,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 1153430000,may price rang lee gener may price next initi,9,0.0,0
758,['gener'],20101113 1129010000,gener,1,0.0,0
759,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer', 'multipl', 'time']",20101113 1100480000,multipl time gener co initi public offer multipl time,9,0.0,0
760,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer', 'multipl', 'time']",20101113 1059580000,multipl time gener co initi public offer multipl time,9,0.0,0
761,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer', 'multipl', 'time']",20101113 1059570000,multipl time gener co initi public offer multipl time,9,0.0,0
762,"['gener', 'c']",20101113 1052250000,gener c,2,0.0,0
763,"['gener', 'c']",20101113 1052240000,gener c,2,0.0,0
764,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer', 'multipl']",20101113 1048230000,multipl time gener co initi public offer multipl,8,0.0,0
765,"['joe', 'lose', 'gener', 'averag', 'may', 'get', 'shut']",20101113 1024520000,joe lose gener averag may get shut,7,-0.4019,0
766,['gener'],20101113 1010100000,gener,1,0.0,0
767,"['joe', 'lose', 'gener', 'averag', 'may', 'get', 'shut', 'eagerli', 'bill']",20101113 1001540000,joe lose gener averag may get shut eagerli bill,9,-0.4019,0
768,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 1001300000,may price rang lee gener may price next initi,9,0.0,0
769,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 1001260000,may price rang lee gener may price next initi,9,0.0,0
770,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer', 'multipl', 'time']",20101113 0950580000,multipl time gener co initi public offer multipl time,9,0.0,0
771,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 0944520000,may price rang lee gener may price next initi,9,0.0,0
772,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 0944520000,may price rang lee gener may price next initi,9,0.0,0
773,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 0943160000,may price rang lee gener may price next initi,9,0.0,0
774,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 0943150000,may price rang lee gener may price next initi,9,0.0,0
775,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 0943100000,may price rang lee gener may price next initi,9,0.0,0
776,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 0943100000,may price rang lee gener may price next initi,9,0.0,0
777,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 0943100000,may price rang lee gener may price next initi,9,0.0,0
778,"['joe', 'lose', 'gener', 'averag', 'may', 'get', 'shut']",20101113 0936300000,joe lose gener averag may get shut,7,-0.4019,0
779,"['joe', 'lose', 'gener', 'averag', 'may', 'get', 'shut']",20101113 0936300000,joe lose gener averag may get shut,7,-0.4019,0
780,"['liquid', 'drain', 'gener', 'motor']",20101113 0857090000,liquid drain gener motor,4,0.0,0
781,"['nice', 'today', 'may', 'price', 'rang', 'lee', 'gener', 'may', 'price']",20101113 0853080000,nice today may price rang lee gener may price,9,0.4215,0
782,"['may', 'price', 'rang', 'lee', 'gener', 'may', 'price', 'next', 'initi']",20101113 0853060000,may price rang lee gener may price next initi,9,0.0,0
783,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer']",20101113 0841250000,multipl time gener co initi public offer,7,0.0,0
784,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer', 'multipl', 'time']",20101113 0809160000,multipl time gener co initi public offer multipl time,9,0.0,0
785,"['gener', 'gener']",20101113 0754200000,gener gener,2,0.0,0
786,"['what', 'ahead', 'stock', 'market', 'gener', 'may', 'get', 'attent', 'target', 'home']",20101113 0751100000,what ahead stock market gener may get attent target home,10,0.0,0
787,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer', 'multipl', 'time']",20101113 0749180000,multipl time gener co initi public offer multipl time,9,0.0,0
788,"['joe', 'lose', 'gener', 'averag', 'may', 'get', 'shut']",20101113 0627230000,joe lose gener averag may get shut,7,-0.4019,0
789,"['big', 'week', 'ahead', 'snap', 'stock', 'gener', 'casino']",20101113 0605150000,big week ahead snap stock gener casino,7,0.0,0
790,"['joe', 'lose', 'gener', 'news']",20101113 0603140000,joe lose gener news,4,-0.4019,0
791,"['joe', 'lose', 'gener']",20101113 0600120000,joe lose gener,3,-0.4019,0
792,"['joe', 'lose', 'gener', 'stock']",20101113 0554540000,joe lose gener stock,4,-0.4019,0
793,"['joe', 'lose', 'gener', 'financ']",20101113 0554510000,joe lose gener financ,4,-0.4019,0
794,"['news', 'gener']",20101113 0533550000,news gener,2,0.0,0
795,"['what', 'ahead', 'stock', 'market', 'gener', 'may', 'get', 'attent', 'target', 'home']",20101113 0526100000,what ahead stock market gener may get attent target home,10,0.0,0
796,"['report', 'saic', 'consid', 'stake', 'gener']",20101113 0524420000,report saic consid stake gener,5,0.0,0
797,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer', 'multipl']",20101113 0513150000,multipl time gener co initi public offer multipl,8,0.0,0
798,"['multipl', 'time', 'gener', 'co', 'initi', 'public', 'offer', 'multipl']",20101113 0455120000,multipl time gener co initi public offer multipl,8,0.0,0
